1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.582274204086606018e-01,3.727175506333634675e-02,4.500824528002998585e-03,0.000000000000000000e+00
0.000000000000000000e+00,9.605235584515079417e-01,5.266983195394828177e-03,3.420945835309718158e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
