1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,9.588787482943171847e-01,3.909210407843338037e-02,2.029147627249533806e-03,0.000000000000000000e+00
0.000000000000000000e+00,9.532892226989486684e-01,4.918866423403712301e-03,4.179191087764767831e-02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
